main,middle,sub,operations,evaluation,STANDARD,DELUXE,PREMIUM,wishlist,title,name,url
마케팅,블로그 마케팅,블로그 포스팅,2152,1212,88000,110000,132000,506,블로그 배포 모든 포스팅 직접 작성 관련도 반영해 드립니다.,ADCO,https://kmong.com/gig/94742
마케팅,블로그 마케팅,관리대행,1236,520,770000,1100000,2640000,1112,병원전문 블로그관리 전문마케팅 기획 관리해 드립니다.,하룹,https://kmong.com/gig/41329
마케팅,블로그 마케팅,관리대행,875,372,440000,550000,605000,1333,"블로그 관리운영,최적화 블로그 만들어 드립니다.",큰손컴퍼니,https://kmong.com/gig/60223
마케팅,카페 마케팅,카페 포스팅,1007,648,220000,1100000,3300000,392,핫딜 바이럴 마케팅 전문팀이 확실하게 진행해 드립니다.,킨다그로스,https://kmong.com/gig/194500
마케팅,SNS 마케팅,스폰서광고대행,1073,463,75000,120000,500000,1314,월6억 광고비 집행하는 마케터가 페이스북 인스타 광고해 드립니다.,DT,https://kmong.com/gig/195065
마케팅,블로그 마케팅,관리대행,981,251,240000,490000,790000,541,블로그관리 브랜드블로그 맞춤형 관리해 드립니다.,가온마케팅,https://kmong.com/gig/112292
마케팅,언론홍보,-,1148,770,120000,330000,550000,650,인터넷뉴스 언론홍보 보도자료 원고작성무료 신속히 진행해 드립니다.,에이스이슈,https://kmong.com/gig/77838
마케팅,검색최적화·SEO,백링크 관리,36252,525,75000,150000,375000,456,"백링크""크몽어워즈""SEO 기사형 백링크를 드립니다.",GREENWINGS,https://kmong.com/gig/167816
마케팅,카페 마케팅,관리대행,831,108,900000,1100000,1900000,322,대표카페 운영 13년차 경력자가 카페운영 직접 관리해 드립니다.,경영컨설턴트조종우K9,https://kmong.com/gig/156925
마케팅,언론홍보,-,1802,1498,88000,165000,440000,847,포털 사이트에 신속 정확한 기사 노출해 드립니다.,마이스터,https://kmong.com/gig/99651
마케팅,블로그 마케팅,관리대행,981,152,240000,490000,790000,163,병원 한의원 브랜드블로그 관리 도와 드립니다.,가온마케팅,https://kmong.com/gig/133206
마케팅,SNS 마케팅,채널운영대행,644,47,570000,670000,1176000,424,"페이스북, 인스타그램 SNS 운영 관리대행 진행해 드립니다.",지니클라우드,https://kmong.com/gig/153363
마케팅,SNS 마케팅,스폰서광고대행,1750,225,264000,528000,2376000,349,"키워드기반 초정밀 타겟팅 인스타,페이스북 스폰서드광고해 드립니다.",harasister,https://kmong.com/gig/166787
마케팅,SNS 마케팅,스폰서광고대행,974,202,499000,가격 없음,가격 없음,413,"""효과만점"" 구글 유튜브 타겟광고 대행해 드립니다.",너드마케팅,https://kmong.com/gig/27051
마케팅,쇼핑몰·스토어,쇼핑태그설치,974,58,369000,가격 없음,가격 없음,126,인스타그램 쇼핑태그 #SHOP '한방에 승인' 드립니다.,너드마케팅,https://kmong.com/gig/277893
마케팅,라이브커머스,-,95,48,870000,1090000,1100000,276,라이브커머스 처음부터 끝까지 대행해 드립니다.,원아워대표쇼호스트차준수,https://kmong.com/gig/267997
마케팅,언론홍보,-,1831,1381,120000,200000,550000,995,브랜드마케팅 보도자료 작성 및 송출 진행시켜 드립니다.,상위강탈자,https://kmong.com/gig/59792
마케팅,해외마케팅,-,10717,51,400000,800000,1200000,164,전세계 영어권 국가 내 언론에 500개 언론뉴스 보도해 드립니다.,마케롱,https://kmong.com/gig/119094
마케팅,개인 인플루언서,개인 블로거,135,110,50000,가격 없음,가격 없음,158,일방문자 5천 이상 검증된 개인블로그에 포스팅해 드립니다.,집돌이혁이,https://kmong.com/gig/347550
마케팅,SNS 마케팅,스폰서광고대행,974,79,499000,가격 없음,가격 없음,369,"""효과만점"" 페이스북 인스타그램 타겟광고 대행해 드립니다.",너드마케팅,https://kmong.com/gig/223339
마케팅,검색최적화·SEO,백링크 관리,4750,94,89000,159000,318000,143,포털 검색엔진 최적화 SEO를 위한 백링크 월관리 작업 드립니다.,헤븐먼데이,https://kmong.com/gig/259418
마케팅,검색최적화·SEO,검색엔진 등록·최적화,467,294,28000,60000,85000,742,검색엔진최적화 SEO 웹사이트 쇼핑몰 최적화 검색등록 드립니다.,검색엔진최적화전문가,https://kmong.com/gig/93732
마케팅,블로그 마케팅,노하우·솔루션,344,329,1000000,가격 없음,가격 없음,479,애드센스 극대화 노하우를 전수해 드립니다.,DIGOPRADA,https://kmong.com/gig/122249
마케팅,체험단·기자단 대행,인스타그램,57,22,15000,200000,300000,650,비주얼 보장 찐 인플루언서 마케팅을 진행해 드립니다.,몽플루언서,https://kmong.com/gig/116753
마케팅,체험단·기자단 대행,블로그,21103,138,40000,70000,150000,227,배송형 프리미엄 블로그 체험단 진행해 드립니다.,링블체험단,https://kmong.com/gig/231592
마케팅,쇼핑몰·스토어,쇼핑태그설치,557,42,250000,가격 없음,가격 없음,76,"페이스북, 인스타그램SHOP 쇼핑태그,제품 태그해 드립니다.",안녕마케팅,https://kmong.com/gig/308309
마케팅,개인 인플루언서,개인 인스타그래머,33,20,100000,150000,200000,67,인스타그램 틱톡 개인계정에서 정성스런 홍보해 드립니다.,마리야91,https://kmong.com/gig/329224
마케팅,검색최적화·SEO,검색엔진 등록·최적화,1012,116,100000,가격 없음,가격 없음,236,쇼핑몰과 웹사이트 검색엔진 최적화 SEO 설정해 드립니다.,JGO,https://kmong.com/gig/215478
마케팅,블로그 마케팅,관리대행,543,266,220000,440000,600000,849,막막한 블로그 브랜드 블로그관리 맞춤형으로 도와 드립니다.,어필로그,https://kmong.com/gig/67996
마케팅,해외마케팅,-,43,27,249000,가격 없음,가격 없음,114,200개 국제 보도 자료 사이트 영어 보도 자료 배포해 드립니다.,mwhc00,https://kmong.com/gig/96757
마케팅,개인 인플루언서,개인 유튜버,42,11,700000,900000,1050000,51,생활용품 전문 리뷰 유튜버가 리뷰 영상을 제작해 드립니다.,생활리뷰싹피디,https://kmong.com/gig/221872
마케팅,종합광고대행,종합광고대행,13,13,1100000,3300000,11000000,124,고객 니즈에 맞는 애자일한 마케팅솔루션을 제공해 드립니다.,퍼플시드,https://kmong.com/gig/166598
마케팅,검색최적화·SEO,검색엔진 등록·최적화,110,3,800000,1500000,2500000,47,검색엔진최적화 SEO 전문 최적화 작업 진행해 드립니다.,글로벌마케팅컨설턴트,https://kmong.com/gig/283323
마케팅,체험단·기자단 대행,인스타그램,104,3,70000,150000,210000,101,다이어트운동식단 분야 인플루언서를 직접 섭외해 드립니다.,브랜든조,https://kmong.com/gig/269221
마케팅,체험단·기자단 대행,블로그,6692,38,30000,150000,300000,104,일방문 3000명이상 x 배송형 블로그 체험단 드립니다.,똑똑마케팅,https://kmong.com/gig/169129
마케팅,체험단·기자단 대행,인스타그램,6692,11,60000,75000,80000,89,분석  추천 인스타그램체험단 인플루언서 드립니다.,똑똑마케팅,https://kmong.com/gig/169130
마케팅,쇼핑몰·스토어,상품등록·운영대행,10906,7,1000000,1500000,3000000,183,스토어 운영 종합 관리대행해 드립니다.,스마트맨,https://kmong.com/gig/162276
마케팅,검색최적화·SEO,검색엔진 등록·최적화,224,33,250000,가격 없음,가격 없음,63,SEO는 광고보다 강력합니다. 웹사이트 최적화를 완성해 드립니다.,오렌지SEO,https://kmong.com/gig/300102
마케팅,SNS 마케팅,포스팅,380,266,150000,600000,1800000,438,페이스북 파워페이지 포스팅 광고 및 컨텐츠 제작해 드립니다.,차미마케팅,https://kmong.com/gig/83315
마케팅,개인 인플루언서,개인 유튜버,2,1,700000,1500000,2000000,6,영상 제작자가 영화같이 자연스러운 유튜브 광고 제작해 드립니다.,다정하게DAJUNG,https://kmong.com/gig/378331
마케팅,쇼핑몰·스토어,쇼핑몰 성과분석,1148,0,400000,700000,1000000,23,구글 옵티마이즈를 통해 쇼핑몰 AB테스트를 도와 드립니다.,LABBIT,https://kmong.com/gig/192428
마케팅,카페 마케팅,관리대행,1236,57,1100000,1540000,2200000,237,공식채널 카페 관리 마케팅으로 매출 상승시켜 드립니다.,하룹,https://kmong.com/gig/56290
마케팅,종합광고대행,종합광고대행,1236,7,3850000,8000000,12000000,78,병원 법률전문 매출상승형 특급관리 마케팅 진행해 드립니다.,하룹,https://kmong.com/gig/154196
마케팅,SNS 마케팅,채널운영대행,13,8,1430000,1760000,2200000,93,"여성타겟, 인스타그램 운영대행 기획 및 컨텐츠 제작해 드립니다.",WESUDA위수다,https://kmong.com/gig/269320
마케팅,블로그 마케팅,관리대행,3541,23,650000,가격 없음,가격 없음,189,프리미엄 블로그 관리해 드립니다.,메이크홈즈,https://kmong.com/gig/168860
마케팅,SNS 마케팅,노하우·솔루션,1251,325,180000,230000,520000,802,제휴마케팅 쿠팡파트너스 8억원 마케터의 노하우 동영상 드립니다.,1프로마케터,https://kmong.com/gig/97770
마케팅,브랜드마케팅,브랜드컨설팅,703,4,1000000,가격 없음,가격 없음,118,기가 막히고 코가 막히는 '브랜드 컨설팅'을 함께 해 드립니다.,버벌브랜더,https://kmong.com/gig/74583
마케팅,검색최적화·SEO,검색엔진 등록·최적화,88,8,2000000,4000000,5000000,116,"전문적인 올인원 SEO ,검색엔진최적화를 진행해 드립니다.",창업칭구,https://kmong.com/gig/151175
마케팅,체험단·기자단 대행,블로그,12688,44,100000,200000,300000,138,최적의 블로그 엄선하여 블로그체험단 진행해 드립니다.,지프라마케팅,https://kmong.com/gig/267750
마케팅,블로그 마케팅,관리대행,885,78,360000,450000,540000,221,블로그 운영관리 및 홍보 마케팅해 드립니다.,비앤,https://kmong.com/gig/122385
마케팅,영상 마케팅,바이럴 마케팅,875,1,1760000,3410000,5060000,57,유튜브 채널 관리 영상편집 썸네일 인트로 키워드 추출해 드립니다.,큰손컴퍼니,https://kmong.com/gig/157172
마케팅,종합광고대행,종합광고대행,875,5,4070000,7315000,10340000,159,대기업들만 한다는 컨텐츠 마케팅채널관리  지금 진행해 드립니다.,큰손컴퍼니,https://kmong.com/gig/163302
마케팅,브랜드마케팅,브랜드컨설팅,55,30,110000,1089000,1650000,349,채용없이 대기업 출신 전문가가 마케팅 팀장이 되어 드립니다.,브랜딩전문가,https://kmong.com/gig/101258
마케팅,라이브커머스,-,155,0,780000,890000,1700000,4,대구경북 라이브커머스 A부터Z까지 모든것을 진행해 드립니다.,프롬프리,https://kmong.com/gig/343129
마케팅,마케팅 컨설팅,-,253,30,149000,299000,499000,77,자영업 필수 마케팅인 지도 최적화 방법과 원리를 알려 드립니다.,타임플러스,https://kmong.com/gig/214928
마케팅,지도등록·홍보,등록 대행,253,13,275000,660000,880000,87,자영업자의 필수 마케팅인 지도 세팅을 최적화해 드립니다.,타임플러스,https://kmong.com/gig/215093
마케팅,블로그 마케팅,블로그 포스팅,36184,60,189000,250000,370000,254,"""블로그리뷰"" 썸네일, 동영상 등 꾸며 고퀄리티 포스팅 드립니다.",헬로우드림,https://kmong.com/gig/169784
마케팅,마케팅 컨설팅,-,16,5,99000,220000,1100000,31,작은 기업을 위한 맞춤 마케팅 컨설팅을 제공해 드립니다.,봄앤비,https://kmong.com/gig/345840
마케팅,마케팅 컨설팅,-,6,5,110000,220000,440000,22,"마케팅, 멘토가 필요한 순간 당신의 멘토가 되어 드립니다.",au,https://kmong.com/gig/328548
마케팅,지도등록·홍보,등록 대행,306,27,110000,160000,220000,73,5대포털+12대네비 지도등록 한번에 해 드립니다.,커넥트리,https://kmong.com/gig/164300
마케팅,마케팅 컨설팅,-,3,0,470000,680000,1150000,21,"제안서, 스토리보드기획 PPT 작성해 드립니다.",와이멜라니,https://kmong.com/gig/268907
마케팅,해외마케팅,-,333,4,260000,480000,920000,42,중국 BAIDU 지식문답 마케팅 50건을 해 드립니다.,중국최저가마케팅,https://kmong.com/gig/110062
마케팅,해외마케팅,-,16,2,390000,1300000,2900000,6,북미권 인스타그램 통합관리해 드립니다.,katejeon,https://kmong.com/gig/227330
마케팅,개인 인플루언서,개인 블로거,15,10,150000,300000,1450000,47,"일방문자 3,000명 이상 개인블로그에서 직접 포스팅 드립니다.",리얼리뷰어,https://kmong.com/gig/273833
마케팅,종합광고대행,종합광고대행,7,0,1100000,2530000,3300000,42,브랜딩컨설팅 사업 성공을 위한 최고의 브랜드 컨설팅 드립니다.,원크리에이티브,https://kmong.com/gig/166133
마케팅,SNS 마케팅,노하우·솔루션,12,9,80000,1800000,2300000,66,패션브랜드 디렉터가 인스타그램 브랜딩해 드립니다.,lia리아,https://kmong.com/gig/333349
마케팅,해외마케팅,-,2974,3,500000,가격 없음,가격 없음,28,"샤오홍슈, 이즈보, 메이파이  가짜 왕홍 마케팅을 검출해 드립니다.",소셜플러스,https://kmong.com/gig/168183
마케팅,종합광고대행,종합광고대행,5,3,3300000,5500000,11000000,41,"빅데이터 AdTech, 팡고 A.I가 효율적으로 도와 드립니다.",팡고지와이,https://kmong.com/gig/277497
마케팅,오프라인광고,-,,0,880000,가격 없음,가격 없음,6,"서울 버스광고 예산에 맞춰 타겟팅, 디자인 모두 진행해 드립니다.",옥쇼,https://kmong.com/gig/369095
